,Dimension,Number of Phenotypes,Vectors of probability,Std value,Accuracy,Euclidean Distance
315,4,2,"[array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ]), array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ])]",1.0,1.0,0.424
316,4,2,"[array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ]), array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ])]",1.0,1.0,0.566
317,4,2,"[array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ]), array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ])]",1.0,1.0,0.707
318,4,2,"[array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ]), array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ])]",1.0,1.0,0.849
319,4,2,"[array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ]), array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ])]",1.0,1.0,0.99
320,4,2,"[array([0.8       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.        ]), array([0.        , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.8       ])]",0.5,1.0,1.131
321,4,2,"[array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ]), array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ])]",0.5,1.0,0.99
322,4,2,"[array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ]), array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ])]",0.5,1.0,0.849
323,4,2,"[array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ]), array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ])]",0.5,1.0,0.707
324,4,2,"[array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ]), array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ])]",0.5,1.0,0.566
325,4,2,"[array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ]), array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ])]",0.5,1.0,0.424
326,4,2,"[array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ]), array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ])]",0.5,0.69,0.283
327,4,2,"[array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ]), array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ])]",0.5,0.51,0.141
328,4,2,"[array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ]), array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ])]",0.5,0.52,0.0
329,4,2,"[array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ]), array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ])]",0.5,0.53,0.141
330,4,2,"[array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ]), array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ])]",0.5,0.71,0.283
331,4,2,"[array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ]), array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ])]",0.5,0.94,0.424
332,4,2,"[array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ]), array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ])]",0.5,0.99,0.566
333,4,2,"[array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ]), array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ])]",0.5,1.0,0.707
334,4,2,"[array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ]), array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ])]",0.5,1.0,0.849
335,4,2,"[array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ]), array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ])]",0.5,1.0,0.99
336,4,2,"[array([0.8       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.        ]), array([0.        , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.8       ])]",0.5,1.0,1.131
337,4,2,"[array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ]), array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ])]",0.5,1.0,0.99
338,4,2,"[array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ]), array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ])]",0.5,1.0,0.849
339,4,2,"[array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ]), array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ])]",0.5,1.0,0.707
340,4,2,"[array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ]), array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ])]",0.5,1.0,0.566
341,4,2,"[array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ]), array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ])]",0.5,0.95,0.424
342,4,2,"[array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ]), array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ])]",0.5,0.93,0.283
343,4,2,"[array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ]), array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ])]",0.5,0.58,0.141
344,4,2,"[array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ]), array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ])]",0.5,0.59,0.0
345,4,2,"[array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ]), array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ])]",0.5,0.64,0.141
346,4,2,"[array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ]), array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ])]",0.5,0.72,0.283
347,4,2,"[array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ]), array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ])]",0.5,1.0,0.424
348,4,2,"[array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ]), array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ])]",0.5,1.0,0.566
349,4,2,"[array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ]), array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ])]",0.5,1.0,0.707
350,4,2,"[array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ]), array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ])]",0.5,1.0,0.849
351,4,2,"[array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ]), array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ])]",0.5,1.0,0.99
352,4,2,"[array([0.8       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.        ]), array([0.        , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.8       ])]",0.5,1.0,1.131
353,4,2,"[array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ]), array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ])]",0.5,1.0,0.99
354,4,2,"[array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ]), array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ])]",0.5,1.0,0.849
355,4,2,"[array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ]), array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ])]",0.5,1.0,0.707
356,4,2,"[array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ]), array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ])]",0.5,1.0,0.566
357,4,2,"[array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ]), array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ])]",0.5,1.0,0.424
358,4,2,"[array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ]), array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ])]",0.5,0.93,0.283
359,4,2,"[array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ]), array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ])]",0.5,0.67,0.141
360,4,2,"[array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ]), array([0.4       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.4       ])]",0.5,0.56,0.0
361,4,2,"[array([0.35      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.45      ]), array([0.45      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.35      ])]",0.5,0.52,0.141
362,4,2,"[array([0.3       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.5       ]), array([0.5       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.3       ])]",0.5,0.72,0.283
363,4,2,"[array([0.25      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.55      ]), array([0.55      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.25      ])]",0.5,1.0,0.424
364,4,2,"[array([0.2       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.6       ]), array([0.6       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.2       ])]",0.5,1.0,0.566
365,4,2,"[array([0.15      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.65      ]), array([0.65      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.15      ])]",0.5,1.0,0.707
366,4,2,"[array([0.1       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.7       ]), array([0.7       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.1       ])]",0.5,1.0,0.849
367,4,2,"[array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ]), array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ])]",0.5,1.0,0.99
368,4,2,"[array([0.8       , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.        ]), array([0.        , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.8       ])]",0.5,1.0,1.131
369,4,2,"[array([0.75      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.05      ]), array([0.05      , 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.01428571, 0.01428571, 0.01428571, 0.01428571, 0.01428571,
       0.75      ])]",0.5,1.0,0.99
